133,3,6,1,3,2,3
133,3,6,1,4,2,3
140,3,4,1,3,0,3
140,3,4,1,4,0,3
142,3,5,1,3,1,3
142,3,5,1,4,1,3
144,3,6,1,3,2,3
144,3,6,1,4,2,3
149,3,4,1,3,0,3
149,3,4,1,4,0,3
150,3,5,1,3,1,3
150,3,5,1,4,1,3
152,3,6,1,3,2,3
153,3,6,1,4,2,3
157,3,4,1,3,0,3
157,3,4,1,4,0,3
159,3,5,1,3,1,3
159,3,5,1,4,1,3
161,3,6,1,3,2,3
161,3,6,1,4,2,3
164,3,4,1,3,0,3
164,3,4,1,4,0,3
166,3,5,1,3,1,3
166,3,5,1,4,1,3
168,3,6,1,3,2,3
168,3,6,1,4,2,3
170,3,4,1,3,0,3
170,3,4,1,4,0,3
172,3,5,1,3,1,3
172,3,5,1,4,1,3
173,3,6,1,3,2,3
174,3,6,1,4,2,3
175,3,4,1,3,0,3
175,3,4,1,4,0,3
176,3,5,1,3,1,3
177,3,5,1,4,1,3
179,3,6,1,3,2,3
179,3,4,1,3,0,3
179,3,6,1,4,0,3
179,3,4,1,4,2,3
180,3,5,1,3,1,3
181,3,5,1,4,1,3
182,3,4,1,3,2,3
182,3,4,1,4,2,3
183,3,6,1,3,0,3
183,3,6,1,4,0,3
184,3,4,1,3,2,3
184,3,5,1,3,1,3
184,3,4,1,4,1,3
185,3,4,1,3,1,3
185,3,5,1,4,1,3
185,3,4,1,4,2,3
185,3,4,1,3,2,3
185,3,4,1,4,2,3
186,3,6,1,3,0,3
186,3,6,1,4,0,3
186,3,5,1,3,1,3
186,3,4,1,3,2,3
187,3,4,1,4,2,3
187,3,4,1,3,2,3
188,3,5,1,4,2,3
188,3,6,1,3,0,3
188,3,6,1,4,0,3
188,3,4,1,4,1,3
188,3,5,1,3,2,3
188,3,4,1,3,1,3
189,3,5,1,4,1,3
189,3,4,1,4,2,3
189,3,6,1,3,0,3
189,3,6,1,4,0,3
189,3,5,1,3,1,3
189,3,4,1,3,2,3
190,3,6,1,3,0,3
190,3,4,1,4,1,3
190,3,5,1,4,0,3
190,3,6,1,4,2,3
191,3,4,1,3,1,3
191,3,6,1,3,2,3
191,3,5,1,3,0,3
191,3,4,1,4,2,3
191,3,5,1,4,1,3
192,3,4,1,3,2,3
192,3,5,1,3,1,3
192,3,6,1,4,1,3
192,3,4,1,4,0,3
192,3,5,1,4,2,3
193,3,6,1,3,1,3
193,3,5,1,3,2,3
193,3,6,1,4,1,3
193,3,4,1,4,0,3
193,3,6,1,3,1,3
194,3,5,1,4,1,3
194,3,6,1,4,2,3
194,3,4,1,3,0,3
194,3,4,1,4,0,3
194,3,6,1,3,2,3
194,3,5,1,3,1,3
195,3,4,1,3,0,3
195,3,5,1,4,1,3
195,3,6,1,4,0,3
195,3,4,1,4,2,3
196,3,4,1,3,2,3
196,3,5,1,3,1,3
196,3,6,1,3,0,3
196,3,5,1,4,1,3
196,3,6,1,4,0,3
196,3,4,1,4,2,3
196,3,5,1,3,1,3
196,3,4,1,3,2,3
197,3,5,1,4,2,3
197,3,6,1,3,0,3
197,3,6,1,4,1,3
197,3,4,1,4,0,3
197,3,5,1,3,2,3
197,3,6,1,3,1,3
197,3,5,1,4,2,3
