1,1,1,0,4,2,0
1,1,1,0,2,2,0
1,1,1,0,4,2,0
1,1,1,0,2,2,0
1,1,1,0,4,0,0
1,1,1,0,2,0,0
1,1,1,0,4,0,0
1,1,1,0,2,0,0
1,1,1,0,4,1,0
1,1,1,0,2,1,0
1,1,1,0,4,2,0
1,1,1,0,2,2,0
1,1,1,0,4,0,0
1,1,1,0,2,0,0
1,1,1,0,4,1,0
1,1,1,0,2,1,0
1,1,1,0,4,0,0
1,1,1,0,2,0,0
1,1,1,0,4,1,0
1,1,1,0,2,1,0
1,1,1,0,4,0,0
1,1,1,0,2,0,0
1,1,1,0,4,2,0
1,1,1,0,2,2,0
1,1,1,0,4,0,0
1,1,1,0,2,0,0
1,1,1,0,4,0,0
1,1,1,0,2,0,0
1,1,1,0,4,2,0
1,1,1,0,2,2,0
1,1,1,0,4,0,0
1,1,1,0,2,0,0
1,1,1,0,4,1,0
1,1,1,0,2,1,0
1,1,1,0,4,0,0
1,1,1,0,2,0,0
1,1,1,0,4,2,0
1,1,1,0,2,2,0
1,1,1,0,4,1,0
1,1,1,0,2,1,0
1,1,1,0,4,1,0
1,1,1,0,2,1,0
1,1,1,0,4,1,0
1,1,1,0,2,1,0
1,1,1,0,4,1,0
2,1,1,0,2,1,0
2,1,1,0,4,0,0
2,1,1,0,2,0,0
2,1,1,0,4,2,0
2,1,1,0,2,2,0
2,1,1,0,4,2,0
2,1,1,0,2,2,0
2,1,1,0,4,2,0
2,1,1,0,2,2,0
2,1,1,0,4,2,0
2,1,1,0,2,2,0
2,1,1,0,4,1,0
2,1,1,0,2,1,0
2,1,1,0,4,2,0
2,1,1,0,2,2,0
2,1,1,0,4,2,0
2,1,1,0,2,2,0
2,1,1,0,4,2,0
2,1,1,0,2,2,0
2,1,1,0,4,2,0
2,1,1,0,2,2,0
2,1,1,0,4,0,0
2,1,1,0,2,0,0
2,2,2,0,4,0,0
2,2,2,0,2,0,0
2,2,2,0,4,1,0
2,2,2,0,2,1,0
2,2,2,0,4,0,0
2,2,2,0,2,0,0
2,2,2,0,4,1,0
2,2,2,0,2,1,0
2,2,2,0,4,0,0
2,2,2,0,2,0,0
2,2,2,0,4,1,0
2,2,2,0,2,1,0
2,2,2,0,4,0,0
2,2,2,0,2,0,0
2,2,2,0,4,0,0
2,2,2,0,2,0,0
2,2,2,0,4,2,0
2,2,2,0,2,2,0
2,2,2,0,4,0,0
2,2,2,0,2,0,0
78,2,2,0,4,0,0
79,2,2,0,2,0,0
79,3,3,0,4,0,0
79,3,3,0,2,0,0
79,3,3,0,4,2,0
79,3,3,0,2,2,0
79,3,3,0,4,1,0
79,3,3,0,2,1,0
79,3,3,0,4,0,0
79,3,3,0,2,0,0
79,3,3,0,4,2,0
79,3,3,0,2,2,0
79,3,3,0,4,1,0
79,3,4,1,4,2,0
79,3,4,1,2,2,0
79,3,4,1,4,0,0
79,3,4,1,2,0,0
79,3,5,1,4,0,0
79,3,5,1,2,0,0
79,3,4,1,4,2,0
79,3,5,1,4,0,0
79,3,5,1,2,0,0
79,3,6,1,4,0,0
79,3,4,1,2,2,0
79,3,6,1,2,0,0
79,3,5,1,4,0,0
79,3,4,1,4,2,0
79,3,5,1,2,0,0
79,3,6,1,4,0,0
79,3,6,1,2,0,0
79,3,3,0,2,1,0
79,3,7,1,4,1,0
79,3,7,1,2,1,0
79,3,3,0,4,1,0
79,3,4,1,5,2,0
79,3,5,1,4,2,0
79,3,5,1,2,2,0
79,3,6,1,4,2,0
79,3,6,1,2,2,0
79,3,7,1,4,2,0
79,3,7,1,2,2,0
79,3,5,1,4,0,0
79,3,5,1,2,0,0
79,3,6,1,4,0,0
79,3,6,1,2,0,0
79,3,7,1,4,0,0
79,3,7,1,2,0,0
79,3,3,0,2,1,0
79,3,5,1,4,1,0
79,3,6,1,4,0,0
79,3,6,1,2,0,0
79,3,7,1,4,0,0
79,3,7,1,2,0,0
79,3,6,1,4,2,0
79,3,5,1,5,1,0
79,3,3,0,4,1,0
79,3,3,0,2,1,0
79,3,7,1,4,0,0
79,3,7,1,2,0,0
80,3,7,1,4,1,0
80,3,6,1,5,2,0
80,3,3,0,4,0,0
80,3,3,0,2,0,0
80,3,7,1,5,1,0
80,3,3,0,4,1,0
80,3,3,0,5,1,0
80,2,2,0,4,1,0
80,2,2,0,2,1,0
174,2,2,0,4,2,0
174,2,2,0,2,2,0
174,8,8,0,4,2,0
174,8,8,0,2,2,0
174,8,8,0,4,2,0
174,8,8,0,2,2,0
174,8,8,0,4,0,0
174,8,8,0,2,0,0
174,8,8,0,4,1,0
174,8,8,0,2,1,0
174,8,8,0,4,0,0
174,8,8,0,2,0,0
174,8,8,0,4,2,0
174,8,8,0,2,2,0
174,8,8,0,4,2,0
174,8,8,0,2,2,0
174,8,9,1,4,2,0
174,8,10,1,4,1,0
174,8,10,1,2,1,0
174,8,9,1,2,2,0
174,8,10,1,4,2,0
174,8,9,1,4,0,0
174,8,10,1,2,2,0
175,8,9,1,2,0,0
175,8,10,1,4,0,0
175,8,10,1,2,0,0
175,8,9,1,4,0,0
175,8,10,1,4,2,0
175,8,9,1,2,0,0
175,8,10,1,2,2,0
175,8,9,1,4,2,0
175,8,9,1,2,2,0
175,8,10,1,4,2,0
175,8,10,1,2,2,0
175,8,9,1,4,2,0
175,8,10,1,4,0,0
175,8,9,1,2,2,0
175,8,10,1,2,0,0
175,8,9,1,4,0,0
175,8,9,1,2,0,0
175,8,10,1,4,0,0
175,8,9,1,4,1,0
175,8,9,1,2,1,0
175,8,9,1,4,1,0
175,8,10,1,2,0,0
175,8,10,1,4,0,0
175,8,10,1,2,0,0
175,8,9,1,2,1,0
